"","MascFeel","MascLook","MascOrigin","Pressure","Rom.Lead","HealthWorry","FinWorry","AppWorry","SexWorry","Employ","Education","Income","Children","Marital","Orientation","Race","Age"
"440","m.feel_med","m.app_no","o_society","press_yes","r.lead_no","h.worry_nr","f.worry_nr","a.worry_nr","s.worry_nr","emp_u.ret","ed_p.ugrad","inc_low","child_no","m_nev","so_gay","race_White","a.35-64"
"441","m.feel_high","m.app_high","o_family","press_yes","r.lead_yes","h.worry_phys","f.worry_nr","a.worry_nr","s.worry_nr","emp_u.ret","ed_ugrad","inc_mid","child_yes","m_mar","so_straight","race_White","a.65+"
"442","m.feel_med","m.app_high","o_both","press_no","r.lead_yes","h.worry_ment","f.worry_personal","a.worry_style","s.worry_nr","emp_u.look","ed_hs","inc_low","child_no","m_nev","so_straight","race_hisp","a.18-34"
"443","m.feel_med","m.app_low","o_society","press_no","r.lead_yes","h.worry_phys","f.worry_both","a.worry_phys","s.worry_nr","emp_ft","ed_pgrad","inc_high","child_yes","m_mar","so_straight","race_White","a.35-64"
"444","m.feel_med","m.app_med","o_family","press_no","r.lead_yes","h.worry_both","f.worry_both","a.worry_phys","s.worry_nr","emp_u.ret","ed_assoc","inc_low","child_yes","m_mar","so_straight","race_White","a.35-64"
"445","m.feel_med","m.app_no","o_family","press_yes","r.lead_no","h.worry_nr","f.worry_personal","a.worry_phys","s.worry_nr","emp_ft","ed_pgrad","inc_mid","child_yes","m_mar","so_straight","race_White","a.65+"
"446","m.feel_med","m.app_med","o_family","press_no","r.lead_yes","h.worry_phys","f.worry_both","a.worry_phys","s.worry_nr","emp_ft","ed_ugrad","inc_high","child_yes","m_mar","so_straight","race_White","a.35-64"
"447","m.feel_med","m.app_med","o_family","press_yes","r.lead_no","h.worry_nr","f.worry_personal","a.worry_both","s.worry_nr","emp_u.ret","ed_pgrad","inc_high","child_no","m_nev","so_gay","race_White","a.35-64"
"448","m.feel_med","m.app_high","o_both","press_yes","r.lead_yes","h.worry_both","f.worry_both","a.worry_phys","s.worry_both","emp_ft","ed_assoc","inc_mid","child_yes","m_mar","so_straight","race_White","a.35-64"
"449","m.feel_med","m.app_high","o_family","press_no","r.lead_yes","h.worry_phys","f.worry_personal","a.worry_phys","s.worry_nr","emp_ft","ed_pgrad","inc_high","child_no","m_div","so_straight","race_White","a.35-64"
"450","m.feel_high","m.app_low","o_society","press_no","r.lead_no","h.worry_ment","f.worry_both","a.worry_nr","s.worry_nr","emp_ft","ed_ugrad","inc_low","child_yes","m_mar","so_straight","race_White","a.35-64"
"451","m.feel_high","m.app_low","o_both","press_yes","r.lead_no","h.worry_phys","f.worry_personal","a.worry_nr","s.worry_nr","emp_u.ret","ed_hs","inc_nr","child_yes","m_mar","so_straight","race_White","a.65+"
"452","m.feel_med","m.app_low","o_family","press_no","r.lead_yes","h.worry_phys","f.worry_both","a.worry_both","s.worry_nr","emp_u.ret","ed_p.ugrad","inc_mid","child_yes","m_mar","so_straight","race_hisp","a.35-64"
"453","m.feel_high","m.app_no","o_society","press_no","r.lead_no","h.worry_nr","f.worry_nr","a.worry_nr","s.worry_nr","emp_u.ret","ed_pgrad","inc_high","child_yes","m_mar","so_straight","race_White","a.35-64"
"454","m.feel_high","m.app_high","o_family","press_no","r.lead_yes","h.worry_phys","f.worry_both","a.worry_phys","s.worry_nr","emp_ft","ed_assoc","inc_mid","child_yes","m_mar","so_straight","race_White","a.35-64"
"455","m.feel_high","m.app_no","o_family","press_yes","r.lead_yes","h.worry_phys","f.worry_personal","a.worry_phys","s.worry_nr","emp_u.ret","ed_pgrad","inc_high","child_yes","m_mar","so_straight","race_White","a.65+"
"456","m.feel_low","m.app_low","o_family","press_yes","r.lead_no","h.worry_ment","f.worry_nr","a.worry_phys","s.worry_nr","emp_ft","ed_ugrad","inc_nr","child_no","m_mar","so_straight","race_White","a.35-64"
"457","m.feel_med","m.app_med","o_family","press_no","r.lead_yes","h.worry_nr","f.worry_nr","a.worry_nr","s.worry_nr","emp_ft","ed_pgrad","inc_high","child_yes","m_mar","so_straight","race_White","a.35-64"
"458","m.feel_med","m.app_med","o_both","press_yes","r.lead_yes","h.worry_both","f.worry_personal","a.worry_phys","s.worry_both","emp_u.ret","ed_p.ugrad","inc_high","child_no","m_div","so_straight","race_White","a.35-64"
"459","m.feel_high","m.app_low","o_family","press_no","r.lead_yes","h.worry_nr","f.worry_both","a.worry_nr","s.worry_nr","emp_ft","ed_ugrad","inc_mid","child_yes","m_mar","so_straight","race_White","a.65+"
"460","m.feel_high","m.app_low","o_family","press_no","r.lead_yes","h.worry_nr","f.worry_nr","a.worry_nr","s.worry_nr","emp_u.ret","ed_assoc","inc_mid","child_no","m_mar","so_straight","race_White","a.65+"
"461","m.feel_med","m.app_med","o_society","press_no","r.lead_yes","h.worry_phys","f.worry_nr","a.worry_nr","s.worry_nr","emp_u.look","ed_pgrad","inc_low","child_no","m_nev","so_straight","race_other","a.65+"
"462","m.feel_med","m.app_med","o_family","press_no","r.lead_no","h.worry_phys","f.worry_personal","a.worry_phys","s.worry_both","emp_u.ret","ed_assoc","inc_low","child_no","m_nev","so_gay","race_White","a.65+"
"463","m.feel_med","m.app_low","o_society","press_yes","r.lead_yes","h.worry_both","f.worry_nr","a.worry_phys","s.worry_nr","emp_pt","ed_pgrad","inc_low","child_yes","m_wid","so_straight","race_White","a.65+"
"464","m.feel_high","m.app_low","o_both","press_yes","r.lead_yes","h.worry_phys","f.worry_nr","a.worry_phys","s.worry_nr","emp_ft","ed_ugrad","inc_nr","child_yes","m_mar","so_straight","race_White","a.65+"
"465","m.feel_high","m.app_med","o_family","press_yes","r.lead_no","h.worry_phys","f.worry_both","a.worry_phys","s.worry_nr","emp_ft","ed_p.ugrad","inc_mid","child_yes","m_mar","so_straight","race_White","a.35-64"
"466","m.feel_high","m.app_med","o_society","press_no","r.lead_no","h.worry_phys","f.worry_nr","a.worry_nr","s.worry_nr","emp_pt","ed_assoc","inc_mid","child_yes","m_mar","so_straight","race_White","a.35-64"
"467","m.feel_med","m.app_low","o_both","press_yes","r.lead_yes","h.worry_nr","f.worry_nr","a.worry_phys","s.worry_nr","emp_u.ret","ed_p.ugrad","inc_nr","child_yes","m_mar","so_straight","race_White","a.65+"
"468","m.feel_med","m.app_low","o_both","press_no","r.lead_no","h.worry_nr","f.worry_nr","a.worry_nr","s.worry_nr","emp_u.ret","ed_pgrad","inc_nr","child_yes","m_mar","so_straight","race_White","a.65+"
"469","m.feel_high","m.app_high","o_both","press_yes","r.lead_yes","h.worry_nr","f.worry_nr","a.worry_nr","s.worry_nr","emp_u.ret","ed_pgrad","inc_high","child_yes","m_mar","so_straight","race_White","a.65+"
"470","m.feel_high","m.app_med","o_family","press_no","r.lead_yes","h.worry_nr","f.worry_personal","a.worry_phys","s.worry_nr","emp_ft","ed_p.ugrad","inc_high","child_yes","m_mar","so_straight","race_White","a.35-64"
"471","m.feel_high","m.app_med","o_both","press_no","r.lead_yes","h.worry_nr","f.worry_nr","a.worry_phys","s.worry_nr","emp_u.ret","ed_ugrad","inc_high","child_yes","m_mar","so_straight","race_White","a.65+"
"472","m.feel_high","m.app_high","o_society","press_no","r.lead_yes","h.worry_both","f.worry_both","a.worry_phys","s.worry_nr","emp_pt","ed_pgrad","inc_high","child_no","m_div","so_straight","race_White","a.65+"
"473","m.feel_med","m.app_high","o_family","press_no","r.lead_yes","h.worry_phys","f.worry_both","a.worry_phys","s.worry_nr","emp_ft","ed_ugrad","inc_high","child_yes","m_mar","so_straight","race_White","a.35-64"
"474","m.feel_med","m.app_low","o_both","press_yes","r.lead_yes","h.worry_nr","f.worry_nr","a.worry_phys","s.worry_nr","emp_u.ret","ed_ugrad","inc_mid","child_no","m_div","so_straight","race_White","a.35-64"
"475","m.feel_low","m.app_low","o_both","press_yes","r.lead_yes","h.worry_ment","f.worry_nr","a.worry_nr","s.worry_nr","emp_u.ret","ed_pgrad","inc_mid","child_yes","m_mar","so_bi","race_White","a.65+"
"476","m.feel_med","m.app_low","o_family","press_yes","r.lead_yes","h.worry_phys","f.worry_nr","a.worry_nr","s.worry_nr","emp_u.ret","ed_pgrad","inc_mid","child_yes","m_mar","so_straight","race_White","a.65+"
"477","m.feel_high","m.app_med","o_society","press_yes","r.lead_yes","h.worry_phys","f.worry_nr","a.worry_both","s.worry_nr","emp_pt","ed_pgrad","inc_high","child_no","m_mar","so_straight","race_asian","a.35-64"
"478","m.feel_high","m.app_med","o_both","press_no","r.lead_no","h.worry_nr","f.worry_nr","a.worry_nr","s.worry_nr","emp_ft","ed_p.ugrad","inc_high","child_yes","m_mar","so_straight","race_White","a.35-64"
"479","m.feel_high","m.app_med","o_family","press_no","r.lead_yes","h.worry_phys","f.worry_nr","a.worry_phys","s.worry_perf","emp_u.ret","ed_pgrad","inc_high","child_no","m_mar","so_straight","race_White","a.65+"
"480","m.feel_high","m.app_no","o_family","press_no","r.lead_no","h.worry_nr","f.worry_providing","a.worry_both","s.worry_perf","emp_u.ret","ed_ugrad","inc_high","child_yes","m_mar","so_straight","race_White","a.65+"
"481","m.feel_med","m.app_low","o_family","press_no","r.lead_no","h.worry_phys","f.worry_nr","a.worry_both","s.worry_nr","emp_ft","ed_ugrad","inc_nr","child_yes","m_mar","so_straight","race_hisp","a.65+"
"482","m.feel_med","m.app_med","o_family","press_yes","r.lead_yes","h.worry_phys","f.worry_nr","a.worry_nr","s.worry_nr","emp_u.ret","ed_ugrad","inc_nr","child_no","m_mar","so_straight","race_White","a.65+"
"483","m.feel_low","m.app_high","o_both","press_yes","r.lead_yes","h.worry_both","f.worry_personal","a.worry_both","s.worry_both","emp_ft","ed_ugrad","inc_low","child_no","m_nev","so_gay","race_White","a.35-64"
"484","m.feel_med","m.app_med","o_society","press_yes","r.lead_yes","h.worry_phys","f.worry_personal","a.worry_phys","s.worry_nr","emp_ft","ed_pgrad","inc_high","child_yes","m_mar","so_straight","race_White","a.35-64"
"485","m.feel_high","m.app_med","o_both","press_no","r.lead_yes","h.worry_phys","f.worry_both","a.worry_phys","s.worry_nr","emp_ft","ed_ugrad","inc_high","child_yes","m_mar","so_straight","race_White","a.65+"
"486","m.feel_med","m.app_med","o_both","press_yes","r.lead_yes","h.worry_nr","f.worry_personal","a.worry_phys","s.worry_nr","emp_ft","ed_assoc","inc_high","child_yes","m_mar","so_straight","race_White","a.35-64"
"487","m.feel_med","m.app_low","o_society","press_yes","r.lead_no","h.worry_nr","f.worry_nr","a.worry_nr","s.worry_nr","emp_u.nolook","ed_ugrad","inc_nr","child_yes","m_mar","so_straight","race_White","a.65+"
"488","m.feel_high","m.app_high","o_both","press_no","r.lead_yes","h.worry_phys","f.worry_personal","a.worry_phys","s.worry_nr","emp_u.ret","ed_p.ugrad","inc_nr","child_yes","m_mar","so_straight","race_White","a.65+"
"489","m.feel_med","m.app_low","o_society","press_yes","r.lead_yes","h.worry_phys","f.worry_nr","a.worry_phys","s.worry_nr","emp_ft","ed_ugrad","inc_mid","child_no","m_div","so_straight","race_White","a.35-64"
"490","m.feel_high","m.app_high","o_both","press_no","r.lead_no","h.worry_phys","f.worry_personal","a.worry_nr","s.worry_nr","emp_u.ret","ed_ugrad","inc_high","child_yes","m_mar","so_straight","race_White","a.35-64"
"491","m.feel_low","m.app_no","o_society","press_no","r.lead_no","h.worry_nr","f.worry_nr","a.worry_nr","s.worry_nr","emp_u.nolook","ed_hs","inc_mid","child_no","m_mar","so_straight","race_White","a.65+"
"492","m.feel_high","m.app_med","o_family","press_no","r.lead_yes","h.worry_phys","f.worry_both","a.worry_phys","s.worry_nr","emp_u.ret","ed_ugrad","inc_high","child_yes","m_mar","so_straight","race_White","a.65+"
"493","m.feel_med","m.app_low","o_society","press_yes","r.lead_no","h.worry_phys","f.worry_nr","a.worry_phys","s.worry_nr","emp_u.ret","ed_pgrad","inc_mid","child_yes","m_mar","so_straight","race_White","a.65+"
"494","m.feel_low","m.app_low","o_both","press_yes","r.lead_no","h.worry_phys","f.worry_personal","a.worry_both","s.worry_nr","emp_u.ret","ed_no.hs","inc_low","child_no","m_nev","so_straight","race_White","a.65+"
"495","m.feel_med","m.app_med","o_society","press_yes","r.lead_yes","h.worry_ment","f.worry_nr","a.worry_nr","s.worry_nr","emp_ft","ed_p.ugrad","inc_mid","child_yes","m_mar","so_straight","race_black","a.35-64"
"496","m.feel_low","m.app_no","o_both","press_no","r.lead_yes","h.worry_phys","f.worry_nr","a.worry_phys","s.worry_perf","emp_u.nolook","ed_assoc","inc_low","child_yes","m_div","so_straight","race_White","a.65+"
"497","m.feel_med","m.app_low","o_family","press_yes","r.lead_no","h.worry_phys","f.worry_personal","a.worry_phys","s.worry_nr","emp_u.ret","ed_pgrad","inc_low","child_no","m_nev","so_gay","race_White","a.65+"
"498","m.feel_high","m.app_no","o_society","press_yes","r.lead_no","h.worry_phys","f.worry_personal","a.worry_both","s.worry_both","emp_u.ret","ed_ugrad","inc_mid","child_no","m_wid","so_gay","race_White","a.35-64"
"499","m.feel_med","m.app_med","o_family","press_yes","r.lead_yes","h.worry_phys","f.worry_both","a.worry_both","s.worry_both","emp_ft","ed_ugrad","inc_high","child_yes","m_wid","so_straight","race_other","a.35-64"
"500","m.feel_high","m.app_high","o_both","press_yes","r.lead_yes","h.worry_both","f.worry_nr","a.worry_both","s.worry_nr","emp_ft","ed_pgrad","inc_high","child_yes","m_div","so_straight","race_White","a.65+"
"501","m.feel_med","m.app_low","o_family","press_yes","r.lead_yes","h.worry_nr","f.worry_nr","a.worry_nr","s.worry_nr","emp_u.ret","ed_ugrad","inc_nr","child_yes","m_wid","so_straight","race_White","a.65+"
"502","m.feel_high","m.app_low","o_family","press_yes","r.lead_no","h.worry_nr","f.worry_nr","a.worry_nr","s.worry_nr","emp_ft","ed_ugrad","inc_mid","child_yes","m_mar","so_straight","race_White","a.35-64"
"503","m.feel_med","m.app_no","o_family","press_yes","r.lead_yes","h.worry_nr","f.worry_providing","a.worry_phys","s.worry_nr","emp_u.ret","ed_hs","inc_nr","child_yes","m_div","so_straight","race_White","a.65+"
"504","m.feel_high","m.app_med","o_family","press_no","r.lead_yes","h.worry_phys","f.worry_personal","a.worry_both","s.worry_nr","emp_ft","ed_ugrad","inc_high","child_yes","m_mar","so_straight","race_White","a.35-64"
"505","m.feel_med","m.app_med","o_society","press_yes","r.lead_yes","h.worry_nr","f.worry_nr","a.worry_phys","s.worry_nr","emp_u.ret","ed_pgrad","inc_mid","child_yes","m_mar","so_straight","race_White","a.65+"
"506","m.feel_high","m.app_med","o_family","press_no","r.lead_no","h.worry_both","f.worry_personal","a.worry_phys","s.worry_nr","emp_u.ret","ed_p.ugrad","inc_low","child_no","m_wid","so_straight","race_White","a.65+"
"507","m.feel_high","m.app_high","o_both","press_no","r.lead_no","h.worry_nr","f.worry_nr","a.worry_style","s.worry_nr","emp_ft","ed_ugrad","inc_mid","child_yes","m_mar","so_straight","race_White","a.65+"
"508","m.feel_med","m.app_low","o_both","press_no","r.lead_yes","h.worry_nr","f.worry_nr","a.worry_nr","s.worry_nr","emp_u.ret","ed_p.ugrad","inc_low","child_yes","m_mar","so_straight","race_White","a.65+"
"509","m.feel_high","m.app_low","o_both","press_yes","r.lead_no","h.worry_nr","f.worry_nr","a.worry_nr","s.worry_nr","emp_pt","ed_pgrad","inc_mid","child_yes","m_mar","so_straight","race_White","a.65+"
"510","m.feel_med","m.app_no","o_family","press_no","r.lead_no","h.worry_nr","f.worry_personal","a.worry_nr","s.worry_nr","emp_u.ret","ed_pgrad","inc_mid","child_yes","m_wid","so_straight","race_White","a.65+"
"511","m.feel_med","m.app_low","o_family","press_yes","r.lead_no","h.worry_phys","f.worry_nr","a.worry_both","s.worry_nr","emp_u.ret","ed_pgrad","inc_nr","child_yes","m_mar","so_straight","race_White","a.65+"
"512","m.feel_med","m.app_low","o_family","press_yes","r.lead_no","h.worry_nr","f.worry_nr","a.worry_nr","s.worry_nr","emp_u.ret","ed_assoc","inc_mid","child_yes","m_mar","so_straight","race_White","a.65+"
"513","m.feel_high","m.app_high","o_family","press_no","r.lead_yes","h.worry_nr","f.worry_both","a.worry_nr","s.worry_nr","emp_ft","ed_ugrad","inc_mid","child_yes","m_div","so_straight","race_White","a.35-64"
"514","m.feel_high","m.app_no","o_both","press_yes","r.lead_no","h.worry_nr","f.worry_personal","a.worry_phys","s.worry_perf","emp_pt","ed_pgrad","inc_nr","child_yes","m_mar","so_straight","race_White","a.35-64"
"515","m.feel_high","m.app_high","o_society","press_yes","r.lead_yes","h.worry_nr","f.worry_personal","a.worry_phys","s.worry_nr","emp_pt","ed_ugrad","inc_low","child_no","m_nev","so_straight","race_White","a.18-34"
"516","m.feel_high","m.app_low","o_family","press_no","r.lead_yes","h.worry_nr","f.worry_nr","a.worry_phys","s.worry_nr","emp_pt","ed_ugrad","inc_mid","child_no","m_mar","so_straight","race_White","a.65+"
"517","m.feel_high","m.app_high","o_both","press_yes","r.lead_yes","h.worry_phys","f.worry_nr","a.worry_both","s.worry_both","emp_u.nolook","ed_pgrad","inc_high","child_no","m_wid","so_straight","race_White","a.65+"
"518","m.feel_med","m.app_low","o_family","press_no","r.lead_yes","h.worry_phys","f.worry_personal","a.worry_style","s.worry_nr","emp_u.ret","ed_ugrad","inc_mid","child_no","m_mar","so_straight","race_White","a.65+"
"519","m.feel_med","m.app_low","o_family","press_no","r.lead_yes","h.worry_nr","f.worry_personal","a.worry_phys","s.worry_nr","emp_ft","ed_pgrad","inc_nr","child_yes","m_div","so_straight","race_White","a.35-64"
"520","m.feel_med","m.app_med","o_family","press_no","r.lead_no","h.worry_phys","f.worry_both","a.worry_nr","s.worry_nr","emp_ft","ed_pgrad","inc_low","child_yes","m_div","so_straight","race_White","a.65+"
"521","m.feel_high","m.app_med","o_both","press_no","r.lead_yes","h.worry_phys","f.worry_personal","a.worry_phys","s.worry_nr","emp_u.nolook","ed_ugrad","inc_low","child_no","m_wid","so_straight","race_White","a.65+"
"522","m.feel_med","m.app_med","o_family","press_yes","r.lead_no","h.worry_ment","f.worry_providing","a.worry_phys","s.worry_nr","emp_u.ret","ed_pgrad","inc_high","child_yes","m_mar","so_straight","race_White","a.65+"
"523","m.feel_med","m.app_low","o_both","press_yes","r.lead_yes","h.worry_phys","f.worry_both","a.worry_phys","s.worry_gen","emp_u.look","ed_hs","inc_mid","child_yes","m_mar","so_straight","race_White","a.35-64"
"524","m.feel_high","m.app_med","o_family","press_yes","r.lead_no","h.worry_nr","f.worry_nr","a.worry_nr","s.worry_nr","emp_ft","ed_p.ugrad","inc_mid","child_no","m_mar","so_straight","race_White","a.65+"
"525","m.feel_high","m.app_med","o_none","press_no","r.lead_no","h.worry_nr","f.worry_nr","a.worry_nr","s.worry_nr","emp_u.nolook","ed_ugrad","inc_mid","child_no","m_mar","so_straight","race_White","a.65+"
